,id,name,genre,sub_genre,followers
421,2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",813049
422,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,edm,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",2052454
424,20gsENnposVs2I4rQ5kvrf,Sam Feldt,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",690025
425,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,edm,"['dubstep', 'edm', 'pop dance']",354249
426,7wg1qvie3KqDNQbAkTdbX0,Louis The Child,edm,"['edm', 'electropop', 'pop', 'pop dance', 'tropical house']",439829
427,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,edm,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",2347817
428,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,edm,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",3654832
429,4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,edm,"['edm', 'electronic trap']",789838
430,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,edm,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",2406573
431,6MDME20pz9RveH9rEXvrOM,Clean Bandit,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",4777994
432,738wLrAtLtCtFOLvQBXOXp,Major Lazer,edm,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",6283603
433,6DgP9otnZw5z6daOntINxp,Joel Corry,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",270882
434,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,edm,['edm'],628319
435,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,edm,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",10022366
436,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",3542308
437,6Dd3NScHWwnW6obMFbl1BH,Daya,edm,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",1379012
438,5rGrDvrLOV2VV8SCFVGWlj,Imanbek,edm,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",143340
439,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,edm,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",7413993
440,4ofCBoyEiGSePFAG500xev,Regard,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",182489
441,5jAMCwdNHWr7JThxtMuEyy,NOTD,edm,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",231189
442,2CIMQHirSU0MQqyYHq0eOx,deadmau5,edm,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",2714855
443,4D75GcNG95ebPtNvoNVXhz,Afrojack,edm,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']",3849881
444,4YXycRbyyAE0wozTk7QMEq,Matoma,edm,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",692891
445,1IueXOQyABrMOprrzwQJWN,Sigala,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",1415108
446,4EPJlUEBy49EX1wuFOvtjK,Becky Hill,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']",463362
447,28j8lBWDdDSHSSt5oPlsX2,ZHU,edm,"['edm', 'electro house']",769754
448,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,edm,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",2920322
449,6TQj5BFPooTa08A7pk8AQ1,Kaskade,edm,"['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",882417
450,0u6GtibW46tFX7koQ6uNJZ,Topic,edm,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",174851
451,25oLRSUjJk4YHNUsQXk7Ut,GRiZ,edm,"['edm', 'electropop', 'jamtronica', 'jazztronica', 'livetronica']",374791
452,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,edm,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4115761
453,6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",526253
454,0xRXCcSX89eobfrshSVdyu,MEDUZA,edm,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",523034
455,2x7EATekOPhFGRx3syMGEC,The Knocks,edm,"['alternative dance', 'edm', 'indie poptimism', 'nu disco', 'tropical house']",189828
456,5FKchcZpQOkqFvXBj1aCvb,Excision,edm,"['brostep', 'canadian electronic', 'edm', 'electro house']",633943
457,3NJ94iuAmmMjbszODYT6pO,Subtronics,edm,"['dubstep', 'edm', 'electro house', 'electronic trap']",153697
458,4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,edm,"['edm', 'electropop', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'tropical house']",240795
459,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,edm,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",251118
460,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,edm,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",425481
461,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,edm,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house']",526501
462,6fcTRFpz0yH79qSKfof7lp,Seven Lions,edm,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']",423315
463,4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,edm,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",1019391
464,1LOB7jTeEV14pHai6EXSzF,Cash Cash,edm,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",653122
465,5iNrZmtVMtYev5M9yoWpEq,Seeb,edm,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",279599
466,4aKdmOXdUKX07HVd3sGgzw,Rezz,edm,"['canadian electronic', 'edm', 'electra', 'electro house']",402505
467,0vqJkZ0RpLZixt3lTmD8vP,Whethan,edm,"['edm', 'electropop', 'hyperpop', 'indie poptimism', 'tropical house', 'vapor soul', 'vapor twitch']",243229
468,3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,edm,"['complextro', 'edm', 'future bass', 'progressive electro house']",988115
469,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,edm,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'house', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house']",1090082
470,3hyEbRtp617pNCuuQjyOmc,Lost Kings,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",356390
471,0jNDKefhfSbLR9sFvcPLHo,San Holo,edm,"['edm', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",659104
472,5eIbEEQnDM8yuDVB0bimSP,RL Grime,edm,"['bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'pop dance', 'vapor twitch']",388464
473,2FwJwEswyIUAljqgjNSHgP,Snakehips,edm,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",341503
474,28uJnu5EsrGml2tBd7y8ts,Vintage Culture,edm,['brazilian edm'],1621420
475,27gtK7m9vYwCyJ04zz0kIb,Lane 8,edm,"['edm', 'gauze pop', 'progressive house', 'tropical house']",309206
476,5X4LWwbUFNzPkEas04uU82,DVBBS,edm,"['canadian electronic', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",981997
477,1VBflYyxBhnDc9uVib98rw,Icona Pop,edm,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']",679849
478,2auikkNYqigWStoHWK1Grq,John Martin,edm,['pop edm'],39975
479,11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,edm,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica']",442404
480,44Ewva5aHOX00EwaX2D2mh,Two Friends,edm,"['edm', 'electropop', 'pop dance', 'tropical house']",153215
481,1MIVXf74SZHmTIp4V4paH4,Mabel,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",1591325
482,6lB8vOoI4DRrrVxXwuV19c,Mike Perry,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",1340172
483,7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,edm,"['edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",385462
484,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,edm,"['australian dance', 'big room', 'dance pop', 'edm', 'melbourne bounce', 'melbourne bounce international', 'pop dance']",891748
485,7kNqXtgeIwFtelmRjWv205,John Summit,edm,"['edm', 'electro house', 'house', 'pop dance']",61573
486,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,edm,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",1235348
487,5KKpBU5eC2tJDzf0wmlRp2,RAYE,edm,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk dance', 'uk pop']",507252
488,7o7mC95EDbJKTcPAAs8C3r,Big Gigantic,edm,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",236006
489,0tvpihdAsKiNnP6sWS3jUI,TroyBoi,edm,"['bass trap', 'edm', 'electro house', 'electronic trap']",350234
490,1eMmoIprPDWeFdB1FxU6ZV,Au/Ra,pop,"['alt z', 'deep pop edm', 'electropop', 'indie poptimism', 'pop']",422630
491,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,edm,"['edm', 'eurodance', 'italo dance', 'pop dance', 'slap house']",352903
492,4xnMDfgEmXZEEDdITKcGuE,Audien,edm,"['edm', 'electro house', 'electropop', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",166038
493,6jsjhAEteAlY0vCiLvMLBA,ROZES,edm,"['electropop', 'indie poptimism', 'pop edm']",101979
494,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,edm,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",1192740
495,5vBSrE1xujD2FXYRarbAXc,Years & Years,edm,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']",1885259
496,0Ye4nfYAA91T1X56gnlXAA,Mako,edm,"['edm', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house']",109100
497,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,edm,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",3216379
498,6VD4UEUPvtsemqD3mmTqCR,Deorro,edm,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",1180554
499,1ikID9RZZMvkuBGDWrqajq,Kasbo,edm,"['edm', 'electropop', 'future bass', 'pop dance', 'pop edm', 'swedish electropop', 'tropical house', 'vapor soul', 'vapor twitch']",140612
500,4fv1OFJywZ7DHCz3mVQQ45,Grabbitz,edm,"['brostep', 'edm', 'electro house', 'gaming edm']",69105
501,1l2ekx5skC4gJH8djERwh1,Don Diablo,edm,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",1789013
502,10gzBoINW3cLJfZUka8Zoe,Above & Beyond,edm,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",712063
503,0DdDnziut7wOo6cAYWVZC5,KREAM,edm,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",199955
504,7lZauDnRoAC3kmaYae2opv,Dabin,edm,"['canadian electronic', 'edm', 'electropop', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",131189
505,4Wjf8diP59VmPG7fi4y724,Cedric Gervais,edm,"['edm', 'electro house', 'house', 'progressive house']",96269
506,2wX6xSig4Rig5kZU6ePlWe,KSHMR,edm,"['big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'slap house', 'tropical house']",1633412
507,1CXuuw8HJhyN80HlNzvL1e,Sullivan King,edm,"['dubstep', 'edm']",142629
508,5EmEZjq8eHEC6qFnT63Lza,Tinlicker,edm,['edm'],113725
509,1rSGNXhhYuWoq9BEz5DZGO,ARTY,edm,"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'russian edm', 'trance', 'tropical house', 'uplifting trance']",172014
510,5czbzNZZfWpyFgZyfT3Mkk,SIDEPIECE,edm,"['bass house', 'edm', 'electro house', 'house', 'pop dance']",34933
511,7muzHifhMdnfN1xncRLOqk,Flux Pavilion,edm,"['bass trap', 'brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance']",708915
512,3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,edm,"['edm', 'electro house', 'glitch', 'glitch hop', 'indietronica']",537888
513,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,edm,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",999415
514,4pb4rqWSoGUgxm63xmJ8xc,Madeon,edm,"['complextro', 'edm', 'electro house', 'electropop', 'filter house', 'future bass', 'nantes indie', 'pop dance']",615663
515,1mU61l2mcjEFraXZLpvVMo,Matthew Koma,edm,['pop edm'],101194
516,5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,edm,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",228259
517,521qvhdobR0GzhvU6TFw76,Tritonal,edm,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",217591
518,0Cd6nHYwecCNM1sVEXKlYr,Krewella,edm,"['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'melodic dubstep', 'pop dance']",907655
519,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,edm,"['big room', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",2172784
520,00TKPo9MxwZ0j4ooveIxWZ,Loote,pop,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",188965
521,4YLQaW1UU3mrVetC8gNkg5,3LAU,edm,"['edm', 'electro house', 'electronic trap', 'electropop', 'mashup', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",327482
522,5ITI6SEoUZMIXXkzCfr4oE,Aluna,edm,"['edm', 'electro house', 'house', 'pop dance', 'tropical house']",35783
523,4csQIMQm6vI2A2SCVDuM2z,Hayden James,edm,"['aussietronica', 'edm', 'gauze pop', 'house', 'pop dance', 'tropical house']",224328
524,72iCiKwu6nu6Qq9emIwzYv,Kayzo,edm,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",179717
525,4Ws2otunReOa6BbwxxpCt6,Benny Benassi,edm,"['edm', 'electro house', 'pop dance']",504820
526,39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,edm,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",123984
527,0daugAjUgbJSqdlyYNwIbT,Vicetone,edm,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",401652
528,5nki7yRhxgM509M5ADlN1p,Oliver Heldens,edm,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",949060
529,7vWC03wqXwUqjPON8hc1tz,TELYKast,edm,"['edm', 'pop dance', 'pop edm']",49719
530,7yPPzu5UdAK7yagQqjEZQm,Party Favor,edm,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",163246
531,1KpCi9BOfviCVhmpI4G2sY,Tchami,edm,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",371381
532,0pt7PX4Hftlg8mV1ySU84Q,CVBZ,edm,"['electropop', 'pop dance', 'pop edm']",69081
533,7i9j813KFoSBMldGqlh2Z1,Riton,edm,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",98456
534,0CEK8AzyeD5ZUdUloB6yQV,CADE,edm,['pop edm'],45920
535,0rlKkLkpsCnJbZethGBfAk,Captain Cuts,edm,['pop edm'],13461
536,4AKwRarlmsUlLjIwt38NLw,Ofenbach,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",483121
537,4WN5naL3ofxrVBgFpguzKo,Rudimental,edm,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",1324894
538,4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,edm,"['deep groove house', 'edm', 'future garage', 'house', 'pop dance', 'tropical house', 'uk dance']",397627
539,7keGfmQR4X5w0two1xKZ7d,Kungs,edm,"['edm', 'pop dance', 'tropical house']",827583
540,37czgDRfGMvgRiUKHvnnhj,Öwnboss,edm,['brazilian edm'],40157
541,6pWcSL9wSJZQ9ne0TnhdWr,K-391,edm,"['gaming edm', 'nordic house', 'pop dance']",306951
542,6YxrfNCKBcQlbITpmDLErL,Xuitcasecity,edm,"['electropop', 'indie pop rap', 'pop edm', 'pop rap', 'sad rap']",88758
543,61lyPtntblHJvA7FMMhi7E,Duke Dumont,edm,"['destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']",663600
544,7d5SfGXKpgS3JK8BFIq59h,William Black,edm,"['edm', 'melodic dubstep', 'pop dance', 'pop edm']",74625
545,21AUdblPrTRzkvJn8FGrlk,Nitti Gritti,edm,"['dubstep', 'edm', 'electro house', 'electronic trap']",69908
546,7CCjtD0hCK005Bvg2WG1a7,Carnage,edm,"['edm', 'electro house', 'electronic trap', 'pop rap', 'trap']",305199
547,5ttgIeUVka6FLyi00Uu5h8,Jauz,edm,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",369578
548,3FLUBwpAnaIlIKeaBfsxFe,Kito,edm,"['edm', 'electra', 'electro house', 'electropop', 'pop dance', 'tropical house']",26933
549,5CdJjUi9f0cVgo9nFuJrFa,Adventure Club,edm,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",287603
550,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,edm,"['edm', 'electro house', 'pop dance']",1066549
551,4BzCdhJTyTS3gumq9xmymb,ayokay,pop,"['electropop', 'indie electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",150931
552,3XINWZaloea97SIRiyTJxX,DubVision,edm,"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",291859
553,6i1GVNJCyyssRwXmnaeEFH,Syn Cole,edm,"['dance pop', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",210337
554,1JPy5PsJtkhftfdr6saN2i,Bassnectar,edm,"['bass music', 'breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",604490
555,0deIjoDjl9g9Zpw0sCIOHh,Valentino Khan,edm,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",216844
556,3WSK3JppX3N41XHVwQp7Gt,Steve Void,edm,"['pop edm', 'slap house']",70716
557,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,edm,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",415217
558,2avRYQUWQpIkzJOEkf0MdY,Kx5,edm,['edm'],13880
559,757FXqX0Osk2pqtgv4E5v4,Nurko,edm,"['edm', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",67179
560,6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,edm,"['canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house']",86991
561,2fNr4ldujwq97v1jWeqs8K,Kai Wachi,edm,"['brostep', 'deathstep', 'dubstep', 'edm', 'electronic trap']",87825
562,1N9n8MSxrr4Emhb566493b,Morgan Page,edm,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",138798
563,3oKnyRhYWzNsTiss5n4Z1J,LP Giobbi,edm,"['edm', 'electro house', 'house', 'pop dance']",17987
564,6rcE30MaP92XafelMNZ2Sq,Frank Walker,edm,"['edm', 'pop dance', 'pop edm', 'tropical house']",72223
565,09agIJMxCD2k87ys9Al0f0,VIZE,edm,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']",166227
566,62vbsDRAq0qHdezaCOzB0T,Medasin,edm,"['edm', 'electronic trap', 'future bass', 'indie soul', 'vapor soul', 'vapor twitch']",106619
567,0u18Cq5stIQLUoIaULzDmA,DROELOE,edm,"['bass trap', 'edm', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor soul', 'vapor twitch']",198364
568,2u01kCKA5wDvvztuH8lyT0,SVDDEN DEATH,edm,"['deathstep', 'dubstep', 'edm', 'electro house', 'riddim dubstep']",153793
569,6CCTvLyIHqUhY6VQizt150,Jason Ross,edm,"['dubstep', 'edm', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive house', 'progressive trance']",44403
570,1a6oIpEh4DGgaqgWg5xwd3,Ganja White Night,edm,"['edm', 'electronic trap']",163364
571,1kwGj7uDO5WXVXtQLvGJr0,Just A Gent,edm,"['aussietronica', 'bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'vapor twitch']",113985
572,3qnMl4DHT4gndzFAcG4FlM,Kill The Noise,edm,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'electronic trap', 'fidget house', 'melodic dubstep']",402172
573,6BrvowZBreEkXzJQMpL174,Hardwell,edm,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",3602346
574,2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,edm,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",2380333
575,14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,edm,"['canadian electronic', 'edm', 'progressive house', 'tropical house']",73123
576,4AA8eXtzqh5ykxtafLaPOi,What So Not,edm,"['aussietronica', 'edm', 'electro house', 'electronic trap', 'electropop', 'escape room', 'future bass', 'vapor twitch']",291959
577,41rVuRHYAiH7ltBTHVR9We,Slushii,edm,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",633606
578,24V5UY0nChKpnb1TBPJhCw,Jai Wolf,edm,"['edm', 'electropop', 'future bass', 'indie poptimism', 'pop dance', 'tropical house', 'vapor soul', 'vapor twitch']",265387
579,2rTo8KIkBTFjQS7VvaKYQ4,W&W,edm,"['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive house']",783692
580,5PlfkPxwCpRRWQJBxCa0By,HUGEL,edm,"['deep house', 'edm', 'pop dance', 'tropical house']",83501
581,205i7E8fNVfojowcQSfK9m,Dom Dolla,edm,"['australian house', 'deep groove house', 'edm', 'electro house', 'house']",146179
582,1Zz6NBe8UIZjm88TvehFtx,Le Youth,edm,"['edm', 'house', 'nu disco', 'tropical house', 'vapor soul']",83161
583,47BEc2RoW53owMyxacXWdV,Yves V,edm,"['belgian edm', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'slap house', 'tropical house']",270665
584,7ddnIV2r4SLjuwyGlgLIWt,Laura Brehm,edm,['pop edm'],82721
585,55FVjkpZs1zuo3zqBgrKtC,Kaivon,edm,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor twitch']",64817
586,4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,edm,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance', 'vapor twitch']",198523
587,5WdqBAQhGFCrZvBKXiPIu7,The Him,edm,"['big room', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",105444
588,4u1nYxjl132D6rcMeYQ6Zz,Rival,edm,['gaming edm'],50210
589,6wKxOKEA3K6R2UZ3COLXEY,Elohim,edm,"['alt z', 'edm', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul', 'vapor twitch']",163878
590,43BxCL6t4c73BQnIJtry5v,James Hype,edm,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",137615
591,2sf28o6euxEDpYkG9dMtuM,Cartoon,edm,['gaming edm'],174931
592,1bj5GrcLom5gZFF5t949Xl,Martin Solveig,edm,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",1200275
593,0lLY20XpZ9yDobkbHI7u1y,Pegboard Nerds,edm,"['brostep', 'danish electronic', 'edm', 'electro house', 'gaming edm', 'glitch', 'speedrun']",343599
594,1aQwKFn00nswXRDUDipm0K,Gaullin,edm,"['edm', 'lithuanian edm', 'lithuanian electronic', 'pop dance', 'tropical house']",109544
595,4LKB1IkCINDDjEX8iS7glI,Young Bombs,edm,"['edm', 'pop dance', 'pop edm']",17722
596,3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,edm,"['edm', 'electro house', 'pop dance', 'tropical house']",240795
597,1HQGhla3VNj1dBmKTtVT2t,Ookay,edm,"['dubstep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop edm', 'vapor twitch']",232589
598,2X97ZAqRKRMYFIDqtvGgGc,Silk City,edm,['edm'],76639
599,4iVhFmG8YCCEHANGeUUS9q,Pretty Lights,edm,"['edm', 'glitch hop', 'jazztronica', 'livetronica']",545430
600,4q3ewBCX7sLwd24euuV69X,Bad Bunny,latin,"['latin', 'reggaeton', 'trap latino']",48154261
601,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,latin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",33809094
602,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,latin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",27301733
