,id,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
174,7hOLwSaTSkrqxSMzj4bXI1,"Violin Concerto In D Major, Op. 35: III. Finale: Allegro assai vivace",3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,7ElG4lGHDAAgYjvzL9gxFL,Tchaikovsky / Korngold: Violin Concertos,38,0,0.405,0.318,9,-17.14,1,0.0565,0.938,0.723,0.284,0.342,151.434,424653,4
175,1uARLLfeQPlBf1jSN4P0yK,"Tahiti Trot, Op. 16 (After V. Youmans's ""Tea for Two"")",6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,2hlf7qJNSqkQpexcSiNPeQ,Shostakovich: Orchestral Works,1,0,0.291,0.0981,8,-23.156,1,0.0398,0.95,0.865,0.275,0.194,138.168,249640,4
176,53ann6bENp7BF8uklrzQAp,The Promise,2LvhyFvUCDJ7gFuEBOcrM8,Michael Nyman,2QxIR22Sj9xGc4mOTN550A,The Piano: Music From The Motion Picture,50,0,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,256493,4
177,38s4sbLZood2eUTelSO3ow,"Peer Gynt Suite No. 1, Op. 46: I. Morning Mood",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,41,1,0.178,0.113,4,-15.157,1,0.0396,0.977,0.881,0.109,0.0348,132.031,224680,5
178,0qr9Cv7eRNJVpz4mwkdrDA,Turandot: Nessun dorma,0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,0vAPLCrkBoPIMbhFuR6KuZ,The 50 Greatest Vocal Hits,0,1,0.16,0.297,2,-12.718,1,0.0404,0.958,0.000856,0.285,0.107,85.29,180493,4
179,5X4QnmLUFC7AWsxG4tteAm,"Symphony No. 5 in C Minor, Op. 67 ""Fate"": Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,42,1,0.319,0.315,0,-13.957,0,0.0487,0.98,0.916,0.129,0.165,93.658,448187,4
180,3TESogWPu9ovd3cND2DdYE,"The Four Seasons, Violin Concerto No. 1 in E Major, RV. 269, Op. 8 No. 1 'La primavera/ Spring': I. Allegro",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,16whtZ7MKF8CSjaQfydgh9,Vivaldi - The Four Seasons,27,1,0.555,0.223,4,-12.801,1,0.0332,0.834,0.283,0.193,0.354,102.289,199280,4
181,0Lk6BudgphwpUmPpiLrEvg,"Adagio for Strings, Op. 11",4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,40,1,0.101,0.199,10,-15.781,0,0.0437,0.933,0.874,0.0974,0.0317,75.662,502613,3
182,7IfArp0ScTxqviuPeCYBe9,"Nocturnes, Op. 9: No. 2 in E-Flat Major",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,3qA7EXt6SD4jkFgZh7eWvr,Chopin Nocturnes,19,1,0.468,0.0217,10,-23.881,1,0.0472,0.99,0.816,0.0858,0.122,137.055,271133,5
183,1DtoFS423q4L3whcGRXJjX,"Die Walkürie, WWV 86b, Act III: Ride of the Valkyries",1C1x4MVkql8AiABuTw6DgE,Richard Wagner,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,38,1,0.211,0.42,11,-12.021,1,0.0341,0.919,0.929,0.124,0.108,95.003,311320,3
184,3NvddSkpVLOFxKUPoTQm53,"Canon and Gigue in D Major, P. 37: I. Canon",62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,38,1,0.391,0.34,2,-12.552,1,0.0412,0.949,0.827,0.11,0.501,136.602,210107,4
185,2d7139N7CJ9eJmGVE42Y44,Carmina Burana: O Fortuna,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,47,1,0.392,0.307,2,-13.074,0,0.0333,0.96,0.0451,0.0854,0.338,136.883,162773,3
186,5NkPph8tRvjWDcIeI1EmEY,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity",5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,5dBJp1HmngjEazWGPGbuPu,Holst - The Planets,22,1,0.125,0.242,5,-15.417,1,0.0342,0.923,0.802,0.217,0.151,86.333,465280,4
187,3kfR3pry54a3QhQ1yWVIYN,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,38,1,0.178,0.206,2,-18.407,1,0.0424,0.98,0.86,0.146,0.0954,71.485,254427,4
188,3yqrsX1aDD5ZS0t4f5msxA,"Suite bergamasque, L. 75: III. Clair de lune",1Uff91EOsvd99rtAupatMP,Claude Debussy,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,37,1,0.388,0.0292,1,-24.904,1,0.0459,0.994,0.912,0.104,0.04,68.797,313907,5
189,1zz2CSclaxD3ql7M9Y8YI3,"Nabucco, Act III: Chorus of the Hebrew Slaves, ""Va pensiero, sull'ali dorate""",1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,39,1,0.224,0.0945,1,-16.475,1,0.0426,0.989,0.764,0.102,0.0574,124.206,299253,3
190,5hBXkRYFZk7n7Y68LLYM4z,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,37,1,0.172,0.105,5,-20.553,1,0.038,0.977,0.871,0.0987,0.103,176.597,438000,3
191,7Htuvd99oJ6sv3cwNVkSte,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,37,1,0.612,0.372,7,-14.594,1,0.052,0.961,0.702,0.107,0.804,97.573,344840,4
192,6OTlPhy0s4prvKU3jnuul4,"Thaïs, Act II: Méditation",1AoIc5YFH0aSFc4mKqBEeB,Jules Massenet,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.186,0.199,2,-17.319,1,0.0454,0.722,0.583,0.13,0.0373,123.587,301093,4
193,0AQJWtbXycfuzKdXLrBuim,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.161,0.0316,1,-24.25,1,0.0443,0.975,0.94,0.0949,0.0338,132.715,769453,1
194,4TAIJ3Z6vDok9a6fPlfwvQ,"The Blue Danube, Op. 314",5goS0v24Fc1ydjCKQRwtjM,Johann Strauss II,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,42,1,0.311,0.184,2,-14.405,1,0.0307,0.974,0.79,0.0669,0.26,96.141,351107,4
195,3ltJphxXAd4NLvv8VkdxcH,"21 Hungarian Dances, WoO 1: No. 5, Allegro in F-Sharp Minor",5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,39,1,0.32,0.233,7,-12.157,0,0.0342,0.823,0.179,0.268,0.4,139.477,158627,4
196,277TXwXnTZCFW7uZyzwIz9,"Swan Lake, Op. 20a: No. 1, Scène",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,36,1,0.115,0.261,4,-13.584,0,0.0363,0.882,0.906,0.281,0.0371,76.836,181667,4
197,4zEGECYEuEPAq52wHswpPB,3 Gymnopédies: I. Lent et douloureux,459INk8vcC0ebEef82WjIK,Erik Satie,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,36,1,0.456,0.0108,7,-28.383,1,0.0755,0.995,0.961,0.101,0.315,69.457,220733,3
198,23tA7m6wooo2XHJ8YacENk,"Requiem in D Minor, K. 626: III. Sequenz, No. 6, Lacrymosa",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.174,0.2,7,-14.482,0,0.0352,0.99,0.952,0.176,0.0398,95.555,169493,4
199,50tFFbm0a9fp5K7tPTl0Gi,"Bagatelle in A Minor, WoO 59 ""Für Elise""",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,34,1,0.352,0.0949,9,-25.077,0,0.0466,0.993,0.912,0.106,0.0519,131.865,196013,4
200,5nsYZFNyMefd50yamWgMfy,"Pomp and Circumstance, Op. 39: No. 1, March in D Major",430byzy0c5bPn5opiu0SRd,Edward Elgar,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,36,1,0.274,0.434,2,-11.61,1,0.0433,0.689,0.76,0.0705,0.315,131.962,345667,4
201,4JwnMEzMHVIbGtT20FslP9,Carmen Suite No. 2: II. Habanera,2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,38,1,0.457,0.0158,2,-24.725,1,0.0388,0.981,0.304,0.0684,0.404,120.855,132533,4
202,6FTbcEZRjgwGgLKPZjSXHc,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto ""Ode to Joy""",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,38,1,0.229,0.631,2,-10.319,1,0.0405,0.839,0.000229,0.105,0.334,76.386,152613,4
203,22Dcjh2nHMd22PRPOUfuFA,"Les contes d'Hoffmann, Act III: Belle nuit, ô nuit d'amour ""Barcarolle"" (Instrumental Version)",4OihBPCQzR4GfbzqOY69Xm,Jacques Offenbach,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,33,1,0.192,0.141,2,-19.693,1,0.0336,0.947,0.527,0.267,0.0676,79.892,213587,3
204,1RpxL8zcQvyqvfKn4qtBob,Adagio in G Minor,2XVw29JYdo8C5MfteMnCqL,Remo Giazotto,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,41,1,0.0979,0.234,0,-14.517,0,0.0398,0.932,0.905,0.114,0.0382,79.801,517827,1
205,7AXul8TGnkgrWaMXUNevTq,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.425,0.274,7,-13.4,1,0.0415,0.974,0.945,0.101,0.393,138.197,351427,4
206,0E5hOWDYTbgNLbupOH4EDS,Il barbiere di Siviglia: Overture,0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,34,1,0.423,0.266,4,-14.214,1,0.0412,0.86,0.844,0.264,0.435,95.488,418467,4
207,4V0a2OeLW8vSV8QqwbxiCd,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.239,0.0298,1,-28.096,0,0.0441,0.995,0.905,0.0975,0.104,169.748,336720,3
208,5d7wn8zwM98iGU9ceTHvWB,Má Vlast (My Fatherland): Vltava (The Moldau River),25Eab1kIY1gh0Yo1oV04G4,Bedřich Smetana,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,32,1,0.193,0.239,7,-14.418,1,0.0332,0.846,0.792,0.111,0.0548,78.5,686800,4
209,7jTirwNNAKFGW8jxjJ6HDo,"String Quintet in E Major, G. 282: III. Minuetto - Trio",2l4vGfFV7e46yO8lxfxR76,Luigi Boccherini,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,36,1,0.581,0.0621,9,-21.149,1,0.0312,0.959,0.29,0.318,0.543,88.869,228093,3
210,1lSgBcJUBQyZVGjuTJu0dP,"Symphony No. 40 in G Minor, K. 550: I. Allegro molto",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.356,0.311,7,-14.225,0,0.0372,0.988,0.848,0.182,0.259,116.517,422413,4
211,3tNHZ0PHxaZsWPcu0a5A4n,"Slavonic Dances, Op. 72: No. 2, Dumka (Allegretto grazioso)",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,32,1,0.173,0.303,0,-13.254,1,0.0325,0.825,0.864,0.103,0.0859,96.976,335240,3
212,3aYUiCU5HfP2Yuwxg35Z7g,"Ave Maria, CG 89a",42Vmza0WYHdhsgxFmf9Tui,Charles Gounod,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,31,1,0.151,0.227,7,-16.3,1,0.049,0.985,0.981,0.103,0.038,89.29,154400,5
213,2Q8rnPSOQBgJ4KGVXgEbnG,"Finlandia, Op. 26",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,30,1,0.189,0.187,8,-15.687,1,0.0374,0.943,0.893,0.0888,0.0671,137.052,486267,4
214,2YjF0o7ytpQ5ECotNJK2ID,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,35,1,0.516,0.153,9,-20.78,1,0.0417,0.99,0.928,0.113,0.476,136.742,205040,4
215,0FtIASl1e7nJQjn8cnHDiu,"Die Zauberflöte (The Magic Flute), K. 620: Overture",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,31,1,0.415,0.203,10,-14.827,1,0.0427,0.99,0.884,0.107,0.161,85.33,384093,4
216,1HaSM9ypKF8yVu6M0jojEx,"Messiah, HWV 56, Pt. 2 Scene 7: No. 44, Hallelujah (Chorus)",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,33,1,0.477,0.405,2,-11.441,1,0.0294,0.958,0.226,0.269,0.492,112.235,212173,4
217,6hXPFI5fRd4QvWngZSSelM,"Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,33,1,0.465,0.0816,7,-16.478,1,0.0398,0.79,0.834,0.151,0.141,105.49,163160,4
218,4DLkSDc0HJ4i4jxjKq3Kuk,"Pavane, Op. 50",2gClsBep1tt1rv1CN210SO,Gabriel Fauré,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,31,1,0.105,0.112,6,-20.419,0,0.0377,0.981,0.874,0.123,0.0666,81.65,307480,4
219,17xSaMbHmHa9TNLErQKwCG,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,33,1,0.609,0.289,2,-15.815,0,0.0507,0.926,0.0305,0.245,0.767,100.487,218693,4
220,5Cvgeycm1bfWwdG5W55vLC,"L'Arlesienne Suite No. 1, WD 40: I. Prelude",2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,30,1,0.258,0.115,0,-16.312,0,0.0392,0.976,0.856,0.09,0.0483,114.968,413280,4
221,5ZTzAI3nWryYIMNoXgWs1I,"Radetzky March, Op. 228",4WMHJgeJCssiGW3ssUT7eb,Johann Strauss I,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,32,1,0.479,0.536,9,-12.253,1,0.0338,0.643,0.315,0.293,0.499,104.337,185840,4
222,7H5wfmDH9eZ3YozfzuSGoP,"Egmont, Op. 84: Overture in F Minor",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,31,1,0.237,0.16,5,-14.718,0,0.0475,0.981,0.782,0.078,0.0775,178.467,477933,3
223,0l68eSUrRjXY7oO2eKttQ5,Cavatina,6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,31,1,0.298,0.0875,4,-22.874,1,0.0433,0.988,0.943,0.103,0.365,78.675,239640,5
224,5w7cKwRYjlNJCZgcrscvjg,"14 Romances, Op. 34: No. 14, Vocalise (Lentamente, molto cantabile)",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,29,1,0.121,0.226,4,-16.447,0,0.0375,0.92,0.857,0.257,0.0396,92.39,350853,4
225,2jdeB4PjHywGvVNoMhj3Ko,"Messa da Requiem: II. Sequence, No. 1, Dies irae - Tuba mirum",1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,34,1,0.147,0.397,3,-11.19,1,0.0336,0.921,0.876,0.256,0.05,87.637,234960,4
226,4IOWe9VVg8MK5IkQLeuOwh,"Symphony No. 5, Pt. 3: IV. Adagietto",2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,0bgjJ99UFbk0yBOzjJl7cq,The 50 Greatest Pieces of Classical Music,29,1,0.169,0.184,5,-17.061,1,0.0436,0.967,0.9,0.112,0.0321,85.44,660707,4
227,3U8Fx7zNTQrctytkj6Gqgd,Carnival of the Animals: The Swan,436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,3SbOSz7UrUpxok03YjX5YI,Saint-Saëns: Carnival of the Animals: The Swan,59,2,0.213,0.0656,7,-24.81,1,0.0467,0.992,0.969,0.0699,0.0384,65.023,150147,3
228,1L4NadMj3Jj7YgGaikyhfr,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",1385hLNbrnbCJGokfH2ac2,Franz Liszt,7bn0er8NwppxxoDfQbkbNr,Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,60,2,0.368,0.00363,1,-36.759,1,0.035,0.993,0.922,0.137,0.085,69.363,254000,3
229,3hCPh4oVVjaM8tv9sFH8cx,"Suite bergamasque, L. 75: III. Clair de lune",1Uff91EOsvd99rtAupatMP,Claude Debussy,0Mbkl6nlKMXhmVeoSCQntV,Nightfall,58,2,0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,294960,5
230,4tKmydUDl8OIeb7fioEsnl,Sonata No. 42 in D Minor (Arr. Ólafsson),3UyRRlpJO3uCojQkBibqNZ,Domenico Cimarosa,70RFSsaRzmyH4IlZv76VKA,Mozart & Contemporaries,55,2,0.33,0.00274,2,-37.342,0,0.0617,0.992,0.908,0.0668,0.188,61.088,143532,4
231,7elLKWtTEMCbOmYZ37ci9r,Temple White,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,3DT821mYJb7Ore88vA8IOO,Underwater,59,2,0.303,0.00958,8,-28.556,1,0.054,0.991,0.953,0.109,0.212,72.204,264845,5
232,1eqyKmkcp7b2s1PU9fEZRS,Full Moon (Arr. Lewin for Guitar),2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,6iCGjccGJ4ia9mZC6PFEdH,Einaudi: Full Moon (Arr. Lewin for Guitar),55,2,0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,216093,4
233,1BncfTJAWxrsxyT9culBrj,Experience,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,3uJ6D2WOPdjwJ0SrsH9EiG,In A Time Lapse,76,2,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,4
234,6YDgMoJ8ssOuKjQ6jiz4Kk,"12 Études, Op. 10: No. 3 in E Major",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,3OUQNvIRDG3ioZP3FgiIuz,Chopin: Études,50,2,0.392,0.0536,4,-23.399,1,0.0571,0.995,0.867,0.0808,0.0417,71.286,234467,4
235,28XMNc5If5BmJWYDU42gkw,"Violin Concerto No. 1 in A minor, BWV 1041: I. (Allegro moderato)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,5lQVGn4oJtpkASsLgdBldK,J.S. Bach: Violin Concertos Nos. 1 & 2; Partita No. 2,57,2,0.499,0.351,9,-11.509,0,0.0448,0.951,9.94e-05,0.118,0.616,90.664,235947,4
236,2d6ml9Qkx8r4EjuUyrdpRV,"Nocturne No.1 In B Flat Minor, Op.9 No.1",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2aoSpTAjFaMvaZeruqnCVv,Chopin: Nocturnes,61,2,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,286987,4
237,0vzSIBAqnN1HzvWrPbh6VF,Ala,2VKfXEWzhUi9siHBDTI02Y,Joep Beving,2Xwt6dmjCWZkOkkhWcWlfa,Ala,57,2,0.384,0.125,10,-22.4,1,0.0315,0.987,0.929,0.112,0.369,80.185,120741,1
238,2ZrF3UfwS50CKE8jQQVjWj,Three Postludes (1981/82): Postlude No. 3,1bauOA5U5M3RwH2euX3Eq6,Valentin Silvestrov,3lS2eQfm7o9MUDruWHUeYR,"Silvestrov: Leggiero, Pesante",52,2,0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.332,255960,3
239,7N2tmiKcG2bUgZkuRKXor4,"Cello Suite No.1 In G Major, BWV 1007: 1. Prélude",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6gSu76p4srXyEbIlaJKvU6,"Bach, J.S.: The Cello Suites (2 CDs)",0,2,0.205,0.129,7,-18.197,1,0.0595,0.968,0.946,0.101,0.296,136.871,169924,4
240,6mfmrVSe5Cm7cvsNwW6uJk,"Ave Maria, S. 558 (after Schubert, D. 839)",1385hLNbrnbCJGokfH2ac2,Franz Liszt,6czvXIzY7s7XwttsVTwCnQ,"Liszt: Ave Maria, S. 558 (after Schubert, D. 839)",52,2,0.335,0.0287,10,-27.4,1,0.041,0.991,0.888,0.0874,0.0371,67.446,328000,4
241,64LTn5fTsPR0QLy7bVYl9w,"Nocturne No. 19 in E Minor, Op. 72, No. 1",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,5MyejkHGSoo5IfTum4VMiw,"Benjamin Grosvenor: Chopin, Liszt, Ravel",58,2,0.334,0.00732,4,-30.908,0,0.0355,0.991,0.952,0.0968,0.0964,60.171,241987,4
242,3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,0Ryad9M1b1MxSjgXdHCh1c,Una Mattina,70,2,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,357707,1
243,0H2VhGUC3P3hvwz8rdGIpC,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,74YXY7P1wuM4JR9hGDzPBx,"Beethoven: Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",54,2,0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,203656,5
244,0U69ZvJfshKs1OVIyW1E7B,"12 Violin Concertos, Op.8 ""Il cimento dell'armonia e dell' invenzione"" / Concerto No. 3 in F Major for solo violin, ""L'Autunno"" - RV293: 1. Allegro",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,27tIQgXyX4MYMv99X8f9v1,Vivaldi: The Four Seasons,6,2,0.463,0.155,5,-17.164,1,0.044,0.877,0.261,0.105,0.222,122.437,301720,4
245,5qVqMPQdfFywNQIOP7Ncdz,Canon and Gigue in D major - arr. Max Seiffert: 1. Canon,62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,3bZNMJ7G1Sc42wCuAsZElP,Herbert von Karajan - Adagio,6,2,0.28,0.104,2,-19.802,1,0.0336,0.935,0.866,0.362,0.176,92.628,310000,4
246,41g83Usxjh9TRoxNGGqTTU,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo",7vfydQ0nVBVgJ0ajs8EtRM,Christoph Willibald Gluck,242VIaJT3FuMNlN6XRmn1c,Fantasia,0,2,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813,181547,5
247,0kckvKwPBjQuVLgwGnICAv,"Piano Sonata No.14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0kCV0FhVneeGUB20C0ADX5,"Beethoven: ""Moonlight"" Sonata – The Works",42,2,0.267,0.0024,1,-42.261,0,0.0531,0.995,0.897,0.0942,0.267,71.428,397773,4
248,1mlLOJXeUrwviYpUHYeZE8,"Le Carnaval des Animaux, R. 125: 7. Aquarium",436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,2R2VQ2Tg4q8FWb7Xkiog4R,Essential Saint-Saëns,44,2,0.191,0.0317,9,-35.616,0,0.0407,0.984,0.888,0.0974,0.142,135.974,150733,3
249,0OrZXWjGgGUuoIoqnLvtJN,Sometimes I Feel Like a Motherless Child,0fhN6BHa9pN66ZnsrI5NUR,Samuel Coleridge-Taylor,3sGam4Z6TfW3MWsfG9zpP7,Coleridge-Taylor: Sometimes I Feel Like a Motherless Child,48,2,0.379,0.075,0,-20.328,1,0.0408,0.992,0.913,0.106,0.0353,68.232,241187,3
250,1GBUqmdRjScFoG0cs8jEGZ,"Lyric Pieces Book III, Op.43: 6. To Spring",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,0GEghsnzvnNrQKxiTHahDc,"Grieg: Lyric Pieces Book III, Op.43, 6. To Spring",0,2,0.318,0.0633,6,-23.869,1,0.0507,0.992,0.871,0.0831,0.0384,129.466,199133,3
251,3QPPP2YozZ5xmMmpDB3c9n,Hallelujah (Arr. Cello & Strings),5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,4acUoXCarbvGhgd8Rqt2Ka,Sheku Kanneh-Mason,0,2,0.166,0.0551,9,-19.494,0,0.052,0.976,0.635,0.119,0.143,176.616,206520,3
